LD1,LD2,LD3
-5.340605538649096,0.9834482692009621,1.3768223133411255
-1.450123408606088,-1.9878648995276875,-3.144225114425461
3.1197688420491967,3.9140723721980297,-1.4436196988096357
5.74537451361256,4.1206463437467375,-2.369457753473363
2.6152312031775815,1.4987295634324784,-0.9847555264503984
2.891011996404693,-2.027488960285156,1.5901464736977526
3.437612458276656,0.7762163742380217,-0.3831937422578273
4.20804638242155,-1.886150720942721,2.346031413093071
0.1757840959692996,0.09368888183010425,-2.1121457323285164
-5.485751323114115,0.9195549059738379,1.254030250353039
-0.01114878333082478,-2.3468073523957815,-1.1233545786690986
0.7707236878404249,-3.796976987949011,-2.7457290453305627
-1.412967986089994,-2.0232917720817567,-3.057360887277745
-1.7727872115746135,-1.8198274992674457,-2.228514907978177
-5.77408636987223,1.6352647942101033,0.8378888319507319
3.0729507759031924,-1.3851233824408429,2.602031797621369
2.9721976889694157,0.25867305962515275,5.566530950565373
-6.702505524075177,0.582810371866445,0.4596716807119926
1.934327997563426,-3.830940296123394,0.5384240529416707
-5.766047570253931,1.7440067550510143,0.9683267623546128
3.3292468345947177,-1.2598468801481124,2.2837848828140155
2.5153313157209523,-1.5147198735818102,1.526528871272522
4.5349187255125045,2.938489320550842,-1.1896506520171848
-5.889274737577497,1.6248527939944264,0.7879004631577938
2.650137140481195,-1.517293542443354,1.6797573213145771
-1.1346499749519003,-1.7005575922801,-2.6455033010329028
-2.25029095987732,-1.8245108354198805,-2.4693315686450563
-5.389266756766392,1.0279651211395056,1.4135748524430067
-1.3241400041177154,-3.1745549912845346,-2.9632140774215294
-5.471186451295407,0.9371691324282834,1.2795900257250965
4.005016735849077,3.323115717682683,-1.0366431486923828
3.8387063738455907,3.352871391141067,-1.8610981368729478
-5.800426811785079,1.635468318772018,0.8294951654430528
-5.643455377100774,1.6805109652117913,0.9338777615365415
1.7543927631105378,-1.1722117905282068,0.6238894153886602
0.19135614285250682,0.3603300914032994,-6.920383340938287
-1.1980204036882738,-3.3008907756266184,-2.8643667829695265
4.101462841494881,3.3430374240435747,-1.3647552892532968
-1.1895953882684702,-3.2894146099511086,-2.8390142587086005
-1.838241541250396,1.279337348521766,-2.800229898613171
2.904054366133791,-1.4868159613506338,1.9144877500771755
2.7349127800735746,-1.508598655185195,1.7144975684677464
-3.9406185370347577,-0.8170298607989901,-0.17243143815566128
4.042056967833417,-1.5357618481680508,1.9943748248160877
-6.945438625209946,1.2790718058284343,0.035370920296677676
-5.423818012526243,1.0589799471978534,1.4389690742549999
2.7638026423489888,-1.95982740576757,1.5362407592017377
2.957426505071318,-1.4681557572736454,2.7278518246342958
-1.6731954180888011,-2.1509634097012564,-2.6396259185127167
3.8473629607268385,3.554271310261101,-0.8484959862452526
2.8842766866489282,-1.4969433930171425,1.817617448737803
-5.638862871058374,1.7074878492776193,0.9670882832037917
3.214539001383227,-1.6571983599653621,2.899641097662722
1.978569282183267,-0.05121480784104106,0.8416155450063402
4.401224804615233,2.861924303117127,-1.214275846683895
4.2972471721622,2.1088190857937903,-1.0961999686796309
4.141620664605346,0.38101772595371636,1.150755179540309
-1.5620620878791442,-1.910471612695554,-3.0026703986929344
-5.5998885300337085,1.6830310273289166,0.9511183174438964
-1.6827935692040756,-3.263613801026596,-3.0271595647175533
3.698147091159846,-1.2967711574006162,1.732516352296179
-1.227419270115848,-3.2851300109909336,-2.8585653976771366
3.0076954129882214,-2.1253801363232507,1.6596465553831699
2.262593966049693,-1.5152691573871437,1.2383962794783412
3.833133034573406,-1.3736410555142355,1.760359358914599
3.6203231982637045,2.7437333188889785,-1.0679509764908786
-5.265101574469091,0.9884161898167125,1.4072927995961522
3.0133505354449586,-1.3735951271899096,2.5907008032027767
2.9534432297793902,-1.4368633146815095,2.717646553905769
-6.03026952131989,1.7033059190885211,0.833898198950836
-1.1974784869861037,-3.964260751629994,-1.563980646318847
4.340308452651944,3.14000119300023,-1.3781249500414785
-1.3770695832994673,-3.393188003838269,-2.559409879113718
4.069125108698093,3.1283711823471405,-1.394701157099794
-3.961584922231835,-1.909944352733373,0.9138124848040977
-2.53878214687838,-2.2768095113857583,-2.0117534215242086
2.9467341257852,-1.3843238647493625,2.700435835516138
2.720994796447066,-1.921829319813639,1.5108403274093356
-5.394428000441688,0.9557135241187718,1.3265124264409147
-5.218389529733931,1.0007657449459533,1.437105463691361
4.240569555245421,0.09872309424785895,-0.4873080858345331
-2.234122563884466,-0.9998229224691801,-0.08038060680234091
-5.7384741189316,1.7522809814096192,0.9870880465336695
2.946295496790489,-1.3811197688044987,2.6992573659234256
-5.455855664523278,1.021225714293423,1.3839160740252237
-5.222473189078506,0.9961015024595028,1.4302634599088553
2.6060961967557383,-1.5157826316806438,1.6287027338159232
-5.676878763753023,1.7301467634578316,0.9812602618584683
4.43606108011153,2.7779294188032266,-1.5832658032491354
3.6326665808559486,3.519073006295114,-0.5588112547883554
2.595727262376683,-1.7794822818212732,1.414744248597361
-1.4425502881693333,-3.4439713046939997,-2.56983111047067
-5.228128939028372,0.9481885618054067,1.3627380897497388
-5.352870033271645,0.9708341257713782,1.3579203050488955
2.852389700425915,-1.9953748393463067,1.5666502594589804
-1.3861037232497833,-2.0428829779422846,-2.9725262626956908
-5.823100419181995,1.6778871891168485,0.8719187115133186
-5.254452284514559,0.9922286622360419,1.4152675923578706
3.5651086458310917,-1.717314206720014,2.5320206578531708
-5.329161846127319,0.9701311264592594,1.3648140054022369
2.537010998654039,-1.514874176217753,1.5508614811394117
-1.4351857172223152,-3.218767107353204,-2.9016272361366986
-1.3524588573192522,-2.9508443592945595,-3.2248173350532334
-0.5751196470174185,-0.2668637042197446,-0.5791031542447167
2.3616766723373814,-1.5833987832073775,1.274896101965164
4.329679873450521,0.0051464036971902005,-0.5392378204701391
-5.270755368880406,0.9894078930004344,1.4066225661197838
2.7873082129797244,-1.5005042034836167,1.7767638753540278
4.1016450734105865,2.765188523906043,-1.1002409694861202
-1.7791969766275302,-1.9414339230279976,-1.8984014787893588
2.5025941624332826,-1.727969091803066,1.381248379812226
3.248516848468809,0.508704510574769,-0.48246534205409275
-4.586331996589729,0.07359005757137176,0.4689365646192344
-5.98603455655756,1.828052586761265,0.9950100805951048
2.79260994789638,-1.416065341671286,3.098498337547448
-5.311390033500381,0.9796931762320664,1.381903567682014
2.775686372818712,-0.9240699441633886,2.4251255518784363
4.0495016354899995,1.857509525451396,-0.9474723549207164
2.7827362777360376,-0.9765585169135189,2.4439680295140573
-2.1217537533349806,-3.515160623109821,-2.0858557485740445
3.7068673940766566,0.8667724776292812,0.6510521312035148
-2.777984120976858,0.836838295509803,-4.977484477159973
3.5628993232230832,-1.7019780317466453,2.4841060163689783
3.562942408024678,-2.4820770755926547,-7.981638506244622
-5.905996745190861,1.7405976265314411,0.9184547835227781
-1.559692578098128,-2.0446980850351912,-2.710469467156568
2.9407061752734855,-1.4784108167598449,1.8833705167381136
-5.33380656754414,1.022034992861558,1.4246360232171853
-1.7742257547707392,-1.2144484008076981,-2.8028431210422506
-2.150257913666454,-1.8058932684243387,-4.187032641517431
-5.590167253571999,1.685222003576964,0.9568793804416063
6.143568862428357,2.964547683166905,-2.6952373489978294
4.303437865668022,3.0899161630396508,-0.7873260843307539
-1.755146225913409,-3.0078249818084415,-1.9889324993618753
4.864836921769758,0.7885658868414008,-0.4705703429328605
-5.32657164061552,0.9876595537320858,1.3863711342728948
-5.403294450757367,0.9637016880515086,1.3330632686830262
3.337678926819131,-1.8550752376214121,3.0016484584736887
-1.8973714634573715,-1.079668010746403,-2.86639064091511
2.835259730800609,-1.4955010730275047,1.8337937575249714
-5.301556156072359,1.0131874911414513,1.4246879710932856
2.117442064803683,1.842999903920905,-0.6302310458249194
3.8108665596267706,3.370571884526591,-1.0448858586864065
2.842308682481591,-1.6327034490534245,3.160034197993334
-4.128079511576894,-0.9255094232600221,-0.0015351907988556462
-5.614465991074035,0.8835791046495545,1.1695813493553429
3.7512303717787607,-2.134051262775128,2.6945496271731586
-1.2796897341075162,-4.259502881372009,-5.26328764754823
-1.2684639496514014,-3.3023894510580756,-2.9005586000898664
3.8774055392376536,3.470290240440871,-1.2981035952298836
4.20001536142868,-0.7565400634243477,4.833379985452265
-5.521905267246653,0.9777083649123322,1.3109716012482027
3.5661866329279053,0.9343152576320808,-0.7605902933214652
-5.95587929694418,1.5795835038503485,0.7128680949610441
4.807498104100563,-3.5776120617543796,-1.5629689251113015
-1.1941076148660692,-3.300714923466947,-2.8577889626789816
2.5381507946873456,-2.660054758420266,0.9122900527812966
3.462500010925648,-1.5618027250469528,2.5608265755736537
-0.6637445529249392,-3.8863292956844666,-3.4553355552541274
-5.292308458908448,0.9837157117830113,1.3928739445808624
3.9281406546198956,2.6614820496454965,-1.4403871443740057
-5.324280428862735,0.9794132787985763,1.3773729911349506
-0.12520938979385995,-1.442823139062877,-2.0177635015194864
3.640642346680511,2.9584074911705196,-1.821687597136111
2.763982861645224,-0.839821019598002,2.3976287241129524
-5.2737212004199625,1.0025839589279038,1.4212263550941657
3.255417213586214,-1.8563811084965995,2.96235416822111
-5.516667526906004,0.9400748678118998,1.268205795583989
-5.737973748204271,1.6565937708832088,0.8747914393879112
4.027953871571083,2.9855070730601065,-2.0298852216796086
3.452458528308456,-1.4786121763387592,2.460528957833715
4.675012126206045,1.4936362577739053,-1.1277640476500448
-5.837937992247373,1.6130287354418478,0.7908290691867851
-5.604907649018073,1.6819116578649824,0.9481577796995355
-5.65383054417743,1.6824991716499538,0.9328141038831499
3.2571703606842606,-1.8667972555038657,2.9657112031201707
2.562236614225727,-1.5152837700131845,1.579270871690615
4.217623022406142,3.114873501265705,-0.847255602762943
3.5680279876077656,3.5692722741262197,-1.0831213780162747
-1.591216379623395,-1.134841904478396,-3.1100063933758455
-1.7466995670933674,-1.0099253416491625,-2.5182117764309933
4.683251277419817,2.9259938895587454,-1.2828209397103534
3.0185365062367513,-1.4132313325945343,2.603716779342704
-1.7190970258427423,-0.9149300309242787,-1.886626058903892
4.58075079036165,2.901520814085315,-1.1534414480422834
-5.621807183622219,1.6908224371520406,0.9530914193348379
3.4668906302316844,2.4222963255258687,-1.0566049423594361
1.5784404187919274,2.413627513135174,-1.597879945297891
-2.784617057017707,-1.0299680909336568,-1.0734360795661126
3.9355245207882175,3.183295698479486,-0.6958841031560379
5.49111800563627,5.0583356763057905,-4.587236324448902
-5.688658413880931,1.6983244341560004,0.939999089740349
3.2814390218364196,1.524879339576751,0.3155124718904766
-5.673965400468144,1.6665652004643121,0.9074885468267074
-5.736512164550656,1.6535810030652671,0.8717296456700013
3.566494058850885,-1.7645920519290539,2.545955941034604
4.274995498304233,2.6960705703503676,-1.3381770389562877
1.7864280232683327,0.3734507309162421,-0.5750108731036977
-1.8658806692120176,-0.8164205866374452,-2.791721764391848
2.7452741632406297,-1.9433611376910176,1.5252162002855454
2.780703443634631,-0.9651316002561572,2.4370981121814013
2.7572068312312927,-0.8269011211478876,2.3977392063294034
3.388727098151777,-1.6237342623394615,2.707437319847619
-5.931121513474253,1.6301599523645685,0.7804234498190578
3.2429500651300183,-1.7827875408882012,2.938434475055003
3.6431869504037255,3.094548190811096,-1.51594876894578
2.7806348273457138,-1.5017740080783333,1.7691463731311976
-1.2179827834671786,-3.335359415585996,-2.9743563386029233
-5.337878151774899,0.9771722148432973,1.3702944813079059
-1.2733982713959577,-3.3069955726599507,-2.935978733098374
3.264615194626564,-1.910944994452875,2.9800663382530304
2.7992542337687403,-1.4978860665832097,1.78992687790489
3.596085144841226,-1.9692077600165612,2.713961382360728
-6.573641131601826,1.4174493038097484,1.4879709362889042
3.9426311603700706,2.785823635123065,-1.0219618062878055
2.605312038014866,-1.5151666005403588,1.6272195508525662
3.8509483286126764,3.4267991771731414,-0.798420140535708
2.724526299932247,-1.0866823343637013,2.8944866381063883
4.443895488922564,2.0724873443201046,-1.2841093978271692
3.205468770114158,-1.671703538807709,2.914544067797714
-5.703120237029489,1.7011509279676522,0.9385814798635492
-1.375943555993518,-2.032450954820271,-2.9474134816102127
2.6079612009711606,1.4575509543526337,-0.9901556466423493
-2.8283794222653964,-2.748155029242099,-0.8417807915118022
2.7687985564327304,-0.8826642587576412,2.495611701901979
-5.61736448149914,1.6838864426833995,0.9463958774005266
-2.826293728531296,-0.048750123647919044,-1.5877680630586146
-5.6879952587640625,1.672247042576143,0.9095680505776259
-5.701858377064137,1.6694804778659744,0.9017731415767526
-3.8227884075956107,0.2917843473794641,-1.5898325143243162
0.5181757211702419,-1.936949977904964,0.018144548655607794
2.79154542940407,-1.0334418201660096,2.5420717083662443
-5.863609727792123,1.6149358284490756,0.7846565884898314
-1.5382648450680854,-1.985437458810766,-2.750905820639469
-5.655784488350224,1.7081892239480831,0.9623668757586066
1.800396337919438,-0.019079468877603936,0.8478225714528221
-5.7684810256026795,1.6723120535196303,0.8832666677329276
-6.276885397420545,0.7921687252646477,0.8457424165897692
